"date","produced","destroyed","mining.value"
2016-06-06,3247557472388.95,848359888965.3,859233998745.014
2016-06-07,3229054541375.93,992057226256.25,893149074681.877
2016-06-08,3196568540491.46,659368028273.93,902349382333.394
2016-06-09,2988987837550.95,729159848710.41,891047501850.988
2016-06-10,3199381937799.11,839421955148.14,872706941881.651
2016-06-11,3277320429180.03,920486729223.06,1026442644594.08
2016-06-12,3173482101378.4,1308696150231.47,1087885567997.93
2016-06-13,3134345575149.2,715185440960.12,909099394082.322
2016-06-14,3424563500637.5,888299966393.48,920365813498.333
2016-06-15,3079675915373.92,684215280150.42,927456404743.747
2016-06-16,2977524626464.25,732490507501.69,932240490960.32
2016-06-17,3096203111533.79,763940365439.7,970412968787.679
2016-06-18,3246304889379.15,1090948148355.57,1103746756148.21
2016-06-19,3120318233662.17,1334935546847.09,1122857070931.4
2016-06-20,3207813598134.58,673728809974.06,946386898988.612
2016-06-21,3144115582677.75,675414021754.33,959681452540.518
2016-06-22,3117324853782.66,894355287088.54,963353809701.234
2016-06-23,2939041581432.5,885587115429.94,965632862382.457
2016-06-24,3067296218879.72,844055826266.15,944982155172.071
2016-06-25,3170888291124.51,1173420676255.81,983213708836.054
2016-06-26,3073826921050.94,1042064234615.27,990921417527.604
2016-06-27,3005272717719.26,589975488143.96,885574305204.994
2016-06-28,2964270008044.25,777425306941.46,869440943017.461
2016-06-29,2950681947172.87,881830625974.87,759285355175.869
2016-06-30,2709465930237.27,1087877236113.41,868009027675.534
2016-07-01,2560896881167.66,1598837964442.73,867824945489.367
2016-07-02,3394803805077.35,1140953896891.68,955350814123.711
2016-07-03,2870091701411.03,1151444657969.69,1005898616106.85
2016-07-04,2875581662550.81,999903000018.34,895382167807.875
2016-07-05,2710198658260.24,861582995721.44,859213644760.804
2016-07-06,2895768462295.2,1067336865600.09,896998046973.769
2016-07-07,3255038723034.28,785377329053.48,843036553658.783
2016-07-08,2525789549326.1,929178344354.33,872657073274.109
2016-07-09,2889495315597.88,1149028782245.9,1016400743991.04
2016-07-10,3052451298658.9,1204955816910.49,965985104201.33
2016-07-11,2944552424915.75,855674446478.43,861329009354.71
2016-07-12,2909369059242.17,771134421506.98,805544881678.411
2016-07-13,2847629933718.5,722043695970.19,790871839135.043
2016-07-14,3246422538815.15,798359848055.2,776576707036.349
2016-07-15,2979036607833.52,825179687166.66,820017032784.642
2016-07-16,2927333580559.16,1188660899968.71,905854318816.203
2016-07-17,2928718782129.19,1304494464715.7,943567578908.425
2016-07-18,2724525606998.63,747872243939.2,795663729237.452
2016-07-19,2662808109360.68,876234335366.28,782197338995.684
2016-07-20,2685232529901.92,761729277697.38,771197227497.206
2016-07-21,2733085700802.59,803652866696.36,764280633727.418
2016-07-22,3254810737995.07,859353201801.21,779777223288.511
2016-07-23,3044200410175.7,1149611040389.57,828165844486.528
2016-07-24,2901566095189.91,1142516753633.47,846580214784.347
2016-07-25,2470727381993.88,1016865549983.99,770572550797.306
2016-07-26,2742444575171.61,809819186853.07,780790517229.199
2016-07-27,2593051945709.83,813494961281,788167824402.926
2016-07-28,2566587348192.55,692839934748.01,767027930800.245
2016-07-29,2676444640098.82,1006816718438.97,729850688143.929
2016-07-30,2674490778160.9,1113359627973.95,840507732384.153
2016-07-31,2917883668843.59,1342540517329.27,880963502366.755
2016-08-01,2836796941686.98,862349181875.6,757584107240.515
2016-08-02,2763561858999.96,755730448048.8,771582225387.687
2016-08-03,2909813264791.01,839651556358.78,778906529816.856
2016-08-04,2695914157570.59,740256124873.72,786384453876.07
2016-08-05,2647852455955.58,744138862066.35,752145918650.181
2016-08-06,2802467882796.12,1073830025157.45,829362898135.989
2016-08-07,2649209015860.56,1214200845233.37,869004693087.073
2016-08-08,2525588495314.7,834393790405.73,796057621457.727
2016-08-09,2670604935919.87,863098942818.71,751820762694.468
2016-08-10,2531811675278.96,762820871374.34,782939457268.635
2016-08-11,2750527528854.38,853260288078.88,776281028806.631
2016-08-12,2515164941486.09,961790238407.18,719201474815.55
2016-08-13,2474708650875.12,1144987959161.05,809750716413.462
2016-08-14,2705857974057.42,1337207183000.35,844103189676.427
2016-08-15,2621242081476.89,846471999273.14,792600837168.214
2016-08-16,2581503975291.96,742324288472.26,772522307753.183
2016-08-17,2619643097482.72,719227681872.45,772369207559.199
2016-08-18,2788590299045.91,924420098873.14,760883693564.121
2016-08-19,2688834251035.52,925628400918.67,745940542033.827
2016-08-20,2589470683365.56,2188721062109.71,818097333996.102
2016-08-21,3001938842346.69,1095861504321.41,844977981840.084
2016-08-22,2977951728651.49,979034546626.55,772800087471.317
2016-08-23,2687540039627.41,938720819723.46,767698850623.6
2016-08-24,3079490122450,778271436470.59,786652506566.188
2016-08-25,2885319464440.23,818876074776.82,773784861835.657
2016-08-26,3012221195591.51,972594389265.88,749026497192.735
2016-08-27,2912840764114.15,1088381919566.03,897699458239.538
2016-08-28,2853759420238.04,1146313198587.13,937760400925.62
2016-08-29,2852231245383.42,803354804386.73,775119802022.11
2016-08-30,2697387560098.92,888902587904.17,742093437456.918
2016-08-31,2768655806200.55,1143115126877.21,753606571944.971
2016-09-01,2595323658921.26,806872719910.58,787522851377.414
2016-09-02,2854137488617.65,1000707457574.61,754427524523.24
2016-09-03,2900194461385.92,1261679666818.17,863093139541.417
2016-09-04,2734551075276.81,1298299748812.56,909461374380.904
2016-09-05,2663947726863.39,1048394840372.35,872793700559.263
2016-09-06,2760791301425,882339717603.81,813996693413.608
2016-09-07,2721179283488.18,908260654717.26,798980999406.066
2016-09-08,2509378084939.28,750622560039.11,800392147644.982
2016-09-09,2736111756366.77,763720010105.03,813252741233.453
2016-09-10,2915504111073.22,1134721830940.06,897357484113.897
2016-09-11,2817272242197.96,1414906163930.97,937481571758.997
2016-09-12,2719499033637.65,723546372203.27,827730955142.819
2016-09-13,2902210964870.29,804265161183.06,797276076961.057
2016-09-14,2769682933568.14,841394980226.5,835005775288.947
2016-09-15,3028971301288.35,883051859508.78,837047004585.754
2016-09-16,2898639362144.12,1082753529378.3,836125176712.555
2016-09-17,2604766018066.3,1150569655852.32,1010568720042.53
2016-09-18,2916179553210.58,1223981414209.55,1007142220246.33
2016-09-19,2640051278799.89,759598357934.86,888282992523.196
2016-09-20,2857902890365.48,810003177493.67,827488617825.725
2016-09-21,2846333262689.45,921768191323.8,804019287720.354
2016-09-22,2906255981902.38,737280437151.61,866676733047.262
2016-09-23,3114181074615.32,888708175517.24,855929751600.852
2016-09-24,3092233016818.41,1180407576800.55,936435541816.201
2016-09-25,2926663432729.11,1366897659298.35,1009997635085.85
2016-09-26,2853467177286.78,859819792388.66,814276286876.393
2016-09-27,3087998119098.76,822330604107.07,823255948282.122
2016-09-28,3024206254289.75,932842106977.55,856267242487.542
2016-09-29,2770657100731.64,817710478897.25,859634931824.902
2016-09-30,2781336048394.3,856317478288.78,805215884132.104
2016-10-01,2798078737162.42,1220331229016.45,984221749590.958
2016-10-02,2931254838201.55,1225064027731.35,1021845877559.5
2016-10-03,3103716933072.74,701678479831.43,878427126957.376
2016-10-04,2877193064377.87,934035626190.79,914979423190.465
2016-10-05,3236230056491.3,989386920477.52,900874878880.474
2016-10-06,2857134829618.8,958577418020.24,907534746175.165
2016-10-07,3132504547915.85,895039088199.54,922739940772.556
2016-10-08,3425749482228.57,1314082858606.57,1035103680493.88
2016-10-09,3142426446007.73,1573234986296.82,1063103563532.98
2016-10-10,2987708604754.64,992089674403.69,994633007703.605
2016-10-11,3205943787223.98,724134032473.95,859939308578.484
2016-10-12,2765736724058.1,1013281454389.68,896075188728.465
2016-10-13,3061298789251.11,1081233239635.54,875659518365.105
2016-10-14,3009207688181.26,839542797885.7,943309730587.033
2016-10-15,2966176012888,1481697157376.15,1011986976582.7
2016-10-16,3337504667493.74,1328535187517.86,1168504201699.12
2016-10-17,3001582750153.75,993062008979.8,972706840348.812
2016-10-18,3260183295481.03,981954343672.37,930229493885.884
2016-10-19,3041552498321.63,918841658226.57,907974421627.952
2016-10-20,3047825389279.79,934157102882.47,870260541812.048
2016-10-21,2734450869294.78,759979563774.32,879631400200.989
2016-10-22,3292723079239.49,1380318463138.51,1067232549836.12
2016-10-23,3201483434535.72,1322359492153.22,1100207685488.82
2016-10-24,3133621802688.7,908386052176.13,900766374874.71
2016-10-25,3102894721602.92,769141922324.43,862862705054.277
2016-10-26,3498582422984.64,885687397362.86,843905701653.113
2016-10-27,3357001651018.62,729615425055.42,847947987118.942
2016-10-28,3038348097313.91,837466479793.74,883295353894.11
2016-10-29,3114016879903.06,1167195415413.1,945877662443.21
2016-10-30,3334060009271.21,1220647341398.43,1073159238064.19
2016-10-31,3028656682491.42,989108210716,865793171675.762
2016-11-01,3056898728334.34,721643914182.9,902818503334.226
2016-11-02,3395027983184.85,800456843172.99,902175236657.054
2016-11-03,2821323076764.08,827932026229.74,899806544791.613
2016-11-04,2841267182220.7,969277813026.54,991904577537.455
2016-11-05,3197647281969.29,1298332474309.46,1074095286937.93
2016-11-06,3047987567448.83,1284919407777.05,1107825014570.87
2016-11-07,3224808462688.3,920711127445.38,913386766516.25
2016-11-08,2955757476431.68,858963464827.01,889219475078.642
2016-11-09,3147342539060.65,722558012433.85,890643288538.478
2016-11-10,3122733230592.03,754789746999.21,885855594224.255
2016-11-11,3070957886392.49,835341722280.51,938795128079.576
2016-11-12,3397813788054.17,1417509251040.54,1026959876732.74
2016-11-13,3183519289595.6,1459231002232.8,1074470177438
2016-11-14,2971521890084.06,825660315024.62,865894285511.021
2016-11-15,3347008038086.55,848395953394.83,510108090875.675
2016-11-16,4922094638879.99,799514221700.08,681567240573.864
2016-11-17,5104458586817.66,1108206929455.85,886147063874.573
2016-11-18,4524826954241.5,941994232744.32,865066959915.931
2016-11-19,4485233095871.05,1441421983649.28,1192847874319.93
2016-11-20,4861052304206.45,1665488559107.89,1193634368332.57
2016-11-21,5147916486893.36,1268887362655.15,1141571058175.51
2016-11-22,4511241885791.21,890711396956.19,1187555159969.39
2016-11-23,4167172953250.4,1036678644989.3,1287155565462.09
2016-11-24,4668506114770.51,1224098457589.45,1242123824046.15
2016-11-25,4423899619253.06,1209976877598.59,1340672369246.14
2016-11-26,4293685944757.09,1439435330758.53,1509343671522.82
2016-11-27,4399157422048.76,1327859869203.59,1510506986885.74
2016-11-29,4556347777163.49,965096570664.36,1311943211100.09
2016-11-30,4382103689810.83,1057640664905.91,1372338346670.44
2016-12-01,4540771938115.93,1001568779926.72,1327728622769.68
2016-12-02,4714727964204.26,1082814202427.98,1365095565839.33
2016-12-03,4551438606861.14,1447936293658.58,1611311756358.65
2016-12-04,4686545356989.51,1713195717807.94,1637271719262.8
2016-12-05,5058825011919.21,1477393959144.9,1480604449372.23
2016-12-06,4532813674574.31,1014326527797.67,1368218859520.44
2016-12-07,4358849576004.59,1248871710130.36,1494026217205.1
2016-12-08,4372567968537.79,1104947111924.21,1611890697470.4
2016-12-09,4275683021057.69,1130553850388.76,1573711182483.35
2016-12-10,4741936484395.83,1925842591415.93,1667138615878.19
2016-12-11,4734119525200.21,1674115003463.28,1784183639546.03
2016-12-12,4746217317878.11,913017673061.48,1568686987936.91
2016-12-13,4389387111045.15,979910579282.42,1497789598034.82
2016-12-14,4240546882496.73,989352082621.67,1245580130164.74
2016-12-15,3861577308420.25,1073573451595.67,1342615644044.33
2016-12-16,4246940044384.92,1004261263162.32,1433094167122.08
2016-12-17,4491404131986.69,1491238267281.17,1579829760393.57
2016-12-18,4572631835082.63,1606322557284.42,1636791772849.53
2016-12-19,4498042592601.67,1075387749595.36,1484986202813.03
2016-12-20,4492678439406.3,996114909217.33,1510852978750.46
2016-12-21,4360427226006.22,1157524049753.03,1550996925559.06
2016-12-23,4479582261686.52,1085371824169.36,1532957805681.17
2016-12-24,4717775922133.17,1119657455845.11,1435015741805.73
2016-12-25,4159939298643.02,973278126140.97,1423839507696.7
2016-12-26,4159139991949.15,1013714734595.16,1668494875317.46
2016-12-27,4191716860930.11,915073170346.44,1723169358795.27
2016-12-28,4279348543913.45,1057033236836.25,1623231427277.63
2016-12-29,4781657800435.21,1293327111469.47,1611529932388.3
2016-12-30,4381126012910.32,1206698311393.15,1528683368600.96
2016-12-31,4153316902529.9,914387280674.29,1148618352755.3
2017-01-01,4411615708987.9,1306771236140.57,1145858615909.64
2017-01-02,4078909022420.17,1927840826983.93,1370840377820.27
2017-01-03,4417323565934.47,1103945903658.33,1263518553168.9
2017-01-04,4492581179546.51,1196667304011.96,1203132931147.59
2017-01-05,4742026696898.77,1183038653006.97,1231971720322.29
2017-01-06,4687926120307.21,1265948860022.38,1190654973516.52
2017-01-07,4454112815800.03,1772911994826.72,1327665796191.6
2017-01-08,4545877549028.55,2024259911214.87,1348818256898.04
2017-01-09,4706394433574.86,1187918080732.99,1107133930678.32
2017-01-10,4215429183130.59,986234481664.84,1052087099456.31
2017-01-11,4839635293987.37,1570803056596.34,1197570079462.74
2017-01-12,4425662392498.5,987204818627.15,1200508423741.07
2017-01-13,5021701039251.06,1051571467155.47,1273093216641.97
2017-01-14,5455217384497.92,1861817147408.11,1544608922933.08
2017-01-15,5126580682631.42,1542090849532.24,1651954306904.16
2017-01-16,4958555794019.38,1290292250171.19,1479918351736.59
2017-01-17,4604762450862.79,1092977126939.19,1467230012524.1
2017-01-18,4872562487912.88,917763938200.02,1564062633918
2017-01-19,4613749741847.7,978136434165.48,1616835383190.1
2017-01-20,4369391443845.3,1200015374603.25,1706115961681.64
2017-01-21,4722783893520.72,1599685895262,1734617518596.77
2017-01-22,5070084687843.69,1549243275988.93,1888408495731.82
2017-01-23,5310252062050.66,1081238138653.54,1755758388596.28
2017-01-24,5115228492690.98,915065531325.81,1662842414674.29
2017-01-25,4962413806715.92,889317164997.79,1638666702218.7
2017-01-26,4972565567061.91,1066704879960.09,1758496881439.04
2017-01-27,4962207528368.66,1142272200269.68,1830687942712.2
2017-01-28,4433275205502.34,1671977051203.94,1770876424054.82
2017-01-29,4893345938065.94,1581807147120.1,2035974857643.59
2017-01-30,5185207712537.73,1071389800795.04,1719305804887.86
2017-01-31,4925822377108.86,1011283252574.14,1703694123524.95
2017-02-01,4851647182363.88,1082033513111.29,1754817761400.86
2017-02-02,8967506116062.07,1175584332984.03,3315214451124.67
2017-02-03,4995496279949.52,1037192051639.49,1846090696155.04
2017-02-04,4909593824298.71,1633852018853.1,2027224450836.49
2017-02-05,4978614631170.39,1902081501891.75,2066773547863.91
2017-02-06,4909926054393.91,919188275418.98,1838061531267.03
2017-02-07,5223132161592.47,972200545704.52,1720705122839.28
2017-02-08,5292708842640.95,1037700570925.12,1728232938350.36
2017-02-09,4896907461667.62,1031128841875.2,1768789468067.6
2017-02-10,5426545201894.18,1118317218331.71,1870852342395.87
2017-02-11,5487928034106.74,1546606949678.84,2089049981474.08
2017-02-12,6330755485231.95,1514098671697.06,1995395946363.1
2017-02-13,5376033258314.98,1080738413812.27,1780888818866.11
2017-02-14,5374824755798.92,924405999210.09,1496679423200.33
2017-02-15,4995810406122.04,992752988230,1786683215270.88
2017-02-16,4745980116139.74,1176507135997.91,1682571611900.69
2017-02-17,5820381643410.37,1109700729702.89,1693153667011.64
2017-02-18,5640125859775.04,1740668120822.06,1817361806194.93
2017-02-19,6080794249146.17,1504395350996.99,1934648488528.13
2017-02-20,5028464903772.99,1053707677527.45,1938499265145.34
2017-02-21,5029335429456.36,948600756487.56,1735296720845.56
2017-02-22,5531860068121.37,1305068301135.63,1593945515224.46
2017-02-23,5604651277964.35,1572178217793.83,1679048640229.69
2017-02-24,5080069113296.3,1242283461089.16,1762030898373.73
2017-02-25,4984700409402.74,2492868031485.25,1720639613462.78
2017-02-26,5229873965842.25,1689454977407.58,1725723333963.8
2017-02-27,4428354959014.9,1123714860514.52,1711705151249.64
2017-02-28,5621382799925.67,875867311980.16,1859669617066.17
2017-03-01,4920640608672.02,1347334621668.03,1711430298264.27
2017-03-02,5864940580402.88,985297823896.65,1663575637802.39
2017-03-03,5593284642207.85,1078342942382.95,1581600535065.85
2017-03-04,5552398639931.23,1949156048986.48,1747862890001.67
2017-03-05,5732155690715.78,1558476508694.31,1908962580922.92
2017-03-06,5449267144086.63,1102725359268.69,1675035745848.06
2017-03-07,5581555260842.22,950815358287.64,1620160375466.97
2017-03-08,5423420310566.19,1103077559551.95,1563559758438.81
2017-03-09,5366779477676.3,1002379953439.44,1653624679706.26
2017-03-10,5442926272752.58,983997279519.3,1665401994768.84
2017-03-11,5174338954483.09,1617739668407.73,1772127782812.13
2017-03-12,5601722879773.88,1585144134425.18,1803786612913.94
2017-03-13,5189533352169.88,1207444286786.32,1692568259830.38
2017-03-14,5417908836087.36,991945416421.68,1269199889783.25
2017-03-15,5245161325172.38,962893880492.38,1164170381581.07
2017-03-16,4738207418070.25,1043023509896.29,1122790297157.12
2017-03-17,4953105361008.25,1229438388717.92,1146175004308.82
2017-03-18,5209688653640.92,1557463963410.65,1276453655094.75
2017-03-19,5472051584392.18,1504407888969.87,1297303789157.28
2017-03-20,5000474010788.03,1035539552115.06,1119204971114.14
2017-03-21,5053594432055.02,1030663612483.77,1074088447905.51
2017-03-22,4619965104156.25,855666657746.71,1106287459012.89
2017-03-23,4411575673002.43,994570412860.43,1092196784160.75
2017-03-24,4854308112615.67,1143327362381.3,1111918738871.4
2017-03-25,4342913111851.3,1732382286832.04,1268994999168.23
2017-03-26,5281682437576.85,1444225188450.78,1225103297951.93
2017-03-27,4781814931302.4,942146204323.01,1226079216690.02
2017-03-28,4775152864946.48,910811604833.65,1156786997327.29
2017-03-29,4425919504978.69,1181808460361.35,1177521947501.86
2017-03-30,5072061410482.56,950458341066.77,1204419881016.28
2017-03-31,4565059836241.1,930956878317.16,1189913358667.81
2017-04-01,5062927717406.21,1354472785235.68,1359075963523.13
2017-04-02,5448258584422.16,1362246266124.65,1405054307587.71
2017-04-03,4451627919990.78,807892107188,1237542640443.48
2017-04-04,4457568690392.74,2035261547744.07,1177152934778.13
2017-04-05,4419229434677.31,880655502272.05,1216098206765.15
2017-04-06,4786251886732.39,1363013804805.17,1177535157717.92
2017-04-07,4520129087653.46,1244274701965.1,1166470470473
2017-04-08,4906804041017.76,1731145138637.97,1217807033004.78
2017-04-09,4560212418870.44,1320590346039.99,1272835038508.58
2017-04-10,4931815202830.52,1219090100533.64,1164538359329.33
2017-04-11,4798898435881.89,980867895047.74,1194077544867.6
2017-04-12,4045776546779.48,913258219570.95,1180228432038.9
2017-04-13,3814253609511.79,1154402870941.41,1219530968695.66
2017-04-14,4542544038502.46,1546536314669.44,1196636262836.57
2017-04-15,4933107645080.37,1688767498964.02,1232136661117.61
2017-04-16,4527002825318.85,1438295128119.58,1160509222625.24
2017-04-17,4103026298452.14,1225427124332.98,1211850625323.64
2017-04-18,4613712746785.29,1035775628851.21,1187646516350.74
2017-04-19,4427945745703.51,971669477257.43,1188450217520.3
2017-04-20,3879430347339.39,1097599882064.38,1214238072314.12
2017-04-21,4745827913861.15,1275866163885.87,1178186457574.34
2017-04-22,4675527288129.57,1369133113823.41,1316086696129.6
2017-04-23,4865971842193.01,1664275333198.81,1406172023679.43
2017-04-24,4311657771421.5,993606973642.99,1219342044970.53
2017-04-25,4610560311579.15,1018827289191.32,1205416858217.72
2017-04-26,4541851194988.74,989072067818.64,1200590875349.6
2017-04-27,4023398844302.63,934190169679.63,1187676680648.59
2017-04-28,4077427523082.17,1238551723795.79,1148836143493.26
2017-04-29,4432400287106.34,1460232097599.42,1248857465075.47
2017-04-30,4293215972318.07,1245589698498.14,1441498894550.54
2017-05-01,3906836991156.67,1570529058958.24,1347732681595.12
2017-05-02,4581890372648.92,953824379648.7,1252955810231.7
2017-05-03,3756906918360.75,1109395808137.87,1258237756501.16
2017-05-04,4306898572336.17,1033618482404.69,1259280364043.99
2017-05-05,4049960457526.09,970406847668.16,1268751291348.32
2017-05-06,4280264221269.92,1302428209881.04,1403578915187.65
2017-05-07,4088521768451.29,1465055651278.42,1292975680261.85
2017-05-08,4319890164817.22,995877353126.44,1311916451321.45
2017-05-09,4025099308572.19,1028576487573.25,1154376136235.79
2017-05-10,4067885556671.79,1051298686745.25,1230839451044.9
2017-05-11,4161917256955.8,751256222992.99,1310282948581.94
2017-05-12,4354057349138.45,1088331197093.13,1335355365654.72
2017-05-13,4500043026711.64,1277716552399.56,1540738559393.61
2017-05-14,4752838419061.35,1264368675332.26,1451975152547.97
2017-05-15,4391899643815.77,785161929793.91,1315809711704.94
2017-05-16,3937220146125.2,1053032731446.02,1308467106693.21
2017-05-17,4133201931147.27,835121594706.72,1235435675243.76
2017-05-18,4267168827116.44,989099804621.24,1230154682107.55
2017-05-19,4459861376396.15,1074722326659.58,1260354355752.69
2017-05-20,4401850631722.33,1323999244538.63,1410994906373.18
2017-05-21,4738882291361.77,1579447360067.34,1497189460182.98
2017-05-22,4577484740995.14,974345010465.27,1294480545297.48
2017-05-23,3829598757602.83,741221024597.19,1265503514568.23
2017-05-24,4259272525380.1,850327212970.57,1300432337407.59
2017-05-25,3946768274862.11,1272511369881.76,1392296098181.9
2017-05-26,4319062981594.79,1020655547677.59,1318957818812.53
2017-05-27,4447195592473.3,1167489384673.2,1458839736074.89
2017-05-28,4240491331762.16,1329468732398.36,1574792770067.79
2017-05-29,4611338398614.35,1045719294926.29,1473148189456.58
2017-05-30,4385500296963.69,771804605069.86,1273658838066.09
2017-05-31,4671236176080.54,899345437352.86,1331989227983.21
2017-06-01,4432311484873.5,1388564589127.77,1306827664981
2017-06-02,4465949489442.65,979554743582.95,1354986753571.55
2017-06-03,4626394980587,1405413562014.59,1396228570958.73
2017-06-04,4619712239226.74,1257140725657.82,1577070686795.51
2017-06-05,4669016960007.44,1126233669091.99,1453245158793.14
2017-06-06,4721922429984.68,810566277081.4,1378557571122.28
2017-06-07,4195504652278.36,939507378726.41,1384078287791.15
2017-06-08,4856542051359.88,784371352974.25,1362869084009.96
2017-06-09,4672780587178.56,711905722670.35,1280929283769.98
2017-06-10,4403464252286.38,1510614121855.96,1365335713342.51
2017-06-11,4795373230472.34,1105558838764.45,1531336814808.57
2017-06-12,5046444328989.72,1102292126593.11,1380217196448.32
2017-06-13,4544183225078.85,1327907843354.98,1212965134565.31
2017-06-14,4051920683468.8,1118757677505.53,1151911140619.06
2017-06-15,4213840913252.41,984565571234.36,1190859884532.54
2017-06-16,4048562244039.12,1260047618502.43,1178617596324.93
2017-06-17,4283550660216.5,1335096582126,1376182245105.8
2017-06-18,3967740879452.17,1316988670910.28,1445716289815.49
2017-06-19,4134499593631.48,816502503888.87,1258967903031.29
2017-06-20,4316778890966.53,1122870512339.31,1242071361693.58
2017-06-21,4159034980658.62,1198956872873.58,1242798700577.17
2017-06-22,3886452499500.08,775003172123.88,1255951308050.36
2017-06-23,4229935573041.92,963065677879.31,1200946032099.61
2017-06-24,4570728884336.19,1643730261606.31,1253777951706.54
2017-06-25,4288245289540.55,1755783684682.7,1305672706509.16
2017-06-26,4159280177506.05,845917446896.26,1226474329031.08
2017-06-27,3856063532053.49,661743093150.67,1210043522955.04
2017-06-28,3704075738501.05,870814228505.18,1228097147143.72
2017-06-29,4050973776265.67,983966420126.55,1120262881513.48
2017-06-30,3782202468758.12,816378678990.31,1216966907331.23
2017-07-01,3893879782517.53,1138433217848.51,1361488519030.47
2017-07-02,3737405544323.43,1170972505832.58,1446204798959.55
2017-07-03,4532594724693.7,900948537930.33,1290498086196.93
2017-07-04,3697612363268.82,936650018917.37,1349090729217.95
2017-07-05,3968049121998.63,681923934930.07,1352618510708.28
2017-07-06,3552689656364.06,658007683748.25,1351405504776.45
2017-07-07,3638395498468.88,865777512716.8,1339277225464.63
2017-07-08,4397088319753.22,1026176578781.33,1406033985063.2
2017-07-09,4243065398682.48,1185224181007.61,1466246795697.41
2017-07-10,3898090103442.05,932479276150.59,1222088513323.81
2017-07-11,4159469159942.92,805602419351.14,1125814145077.5
2017-07-12,4017493523118.58,870471656327.93,1280555950988.76
2017-07-13,3489826169862.15,818670024714.84,1359433484627.34
2017-07-14,4071392028385.27,1031544155968.27,1312832835173.4
2017-07-15,4065053831417.45,1303656087319.49,1493251740782.73
2017-07-16,4290173783356.66,1101274557413.01,1539418354964.72
2017-07-17,4191157865203.61,756084565506.88,1300790862716.04
2017-07-18,4262863955526.73,958564889572.86,1227876987949.13
2017-07-19,4146580260479.92,879248761678.75,1264517092537.34
2017-07-20,3554142313391.2,795261283442.21,1271394839597.64
2017-07-21,4312243363248.8,813487962399.83,1266658720110.55
2017-07-22,4021508699947.05,987245595068.73,1397449909519.51
2017-07-23,4350055651662.31,1150408716410.1,1390859964889.35
2017-07-24,3813651888364.84,1284924150673,1235767479466.82
2017-07-25,4278994615523.77,1165079611307.37,1166292244615.29
2017-07-26,4258207587372.93,914867821726.99,1185310996907.11
2017-07-27,4401516796221.28,981374644101.17,1145213589172.33
2017-07-28,4176400130544.47,911209810752.94,1130848001506.16
2017-07-29,4205972168504.8,1728266960122.11,1260667210080.98
2017-07-30,4368413000511.22,1286399499171.41,1347883360973.62
2017-07-31,4164195542107.03,756818570626.17,1187927109926.17
2017-08-01,3886341843226.37,1168540123080.16,1168659672917.58
2017-08-02,3874585729817.69,937157527230.8,1109542953148.61
2017-08-03,4628626403954.32,996580898743.83,883937506590.814
2017-08-04,3710908818558.04,1359922070923.25,779052734435.872
2017-08-05,4460769498501.72,1255925984234.24,822938395122.899
2017-08-06,4308809143218.37,1245414486470.65,853282291280.462
2017-08-07,4302716449471.73,988229228182.43,817192899158.507
2017-08-08,4317276279436.85,964748275447.74,832888858495.865
2017-08-09,4146897891686.33,955802493656.77,801642051884.371
2017-08-10,4037234852971.54,1282447376023.08,768690973155.637
2017-08-11,4466412094741.26,858748926457.64,804731816993.28
2017-08-12,4554214593767.08,1111920416722.46,822409835146.812
2017-08-13,4231272388878.03,1442441622094.39,917391322721.88
2017-08-14,3877279801356.52,719164521073.75,817948852812.311
2017-08-15,4031003848481.83,963713992127.92,822548250097.619
2017-08-16,3874513308385.59,1055221778687.91,776938132965.417
2017-08-17,3663781617319.55,877375679122.09,816298163755.032
2017-08-18,3988822904291.78,1063228895548.46,793062721122.471
2017-08-19,4078911998808.98,1831725875991.21,831817397584.17
2017-08-20,4372082076549.61,2105920416780.69,898672229366.021
2017-08-21,3802364956836.76,1177856120778.18,825320215709.585
2017-08-22,3548820598083.1,929928417292.04,835989742842.408
2017-08-23,3530690171102.67,1045541331846.8,853179012076.973
2017-08-24,3430916707185.49,854417247600.73,895405824852.687
2017-08-25,3883084859193.23,1070744763781.4,949220951650.944
2017-08-26,3663155697853.56,1400754806524.08,1049260264662.56
2017-08-27,4084680908128.02,1218868871471.29,1145515803058.57
2017-08-28,3916138766316.27,945818015617.89,1108044358621.87
2017-08-29,3646176798687.83,902315562781.51,1189564474803.6
2017-08-30,4083155589623.9,747994803098.39,1195697110127.56
2017-08-31,3617926023941.73,969315210813,1282649993861.82
2017-09-01,3636977646800.72,1128094110733.54,1277177395829.09
2017-09-02,3611516479385.82,1356595475618.47,1421230058651.43
2017-09-03,4038696106708.83,1509620312725.72,1577066248473.61
2017-09-04,3698703913209.54,1238109248622.94,1510729366995.75
2017-09-05,3619145595831.37,969873295681.57,1291027717679.88
2017-09-06,3845971007749.28,1425637661755.19,1258216710477.41
2017-09-07,3440344031938.07,991982953194.56,1365577581546.62
2017-09-08,3930451934316.89,956509770054.72,1430956378995.07
2017-09-09,3985633898199.81,1445554854666.37,1534102083550.68
2017-09-10,3972702526903.79,1451300715200.41,1627297303968.7
2017-09-11,3593880531128.4,1109369409940.25,1361374999965.05
2017-09-12,3793546656517.61,894908091493.58,1277948946994.12
2017-09-13,3792024651558.8,940883676541.35,1342511032346.05
2017-09-14,3827866297651.05,1312165720283.52,1375914318224.71
